id_voo,id_funcionario,funcao_no_voo
5508,709,Comissário Chefe
11015,712,Comandante
11015,245,Comissário Chefe
436,3,Comandante
436,217,Comissário Chefe
2598,582,Comandante
2598,781,Comissário Chefe
8759,327,Comandante
8759,527,Comissário Chefe
12998,605,Comandante
12998,599,Comissário Chefe
3241,145,Comandante
3241,425,Comissário Chefe
16000,457,Comandante
16000,531,Comissário Chefe
700,552,Comandante
700,651,Comissário Chefe
5070,393,Comandante
5070,313,Comissário Chefe
1005,64,Comandante
1005,540,Comissário Chefe
6665,394,Comandante
6665,451,Comissário Chefe
4768,50,Comandante
4768,324,Comissário Chefe
11449,63,Comandante
11449,62,Comissário Chefe
13876,3,Comandante
13876,349,Comissário Chefe
17788,99,Comandante
17788,632,Comissário Chefe
16460,275,Comandante
16460,638,Comissário Chefe
15355,237,Comandante
15355,317,Comissário Chefe
9496,458,Comandante
9496,732,Comissário Chefe
9019,384,Comandante
9019,238,Comissário Chefe
1608,699,Comandante
1608,754,Comissário Chefe
16712,362,Comandante
16712,539,Comissário Chefe
10951,618,Comandante
10951,796,Comissário Chefe
16261,3,Comandante
16261,324,Comissário Chefe
9839,321,Comandante
9839,483,Comissário Chefe
17964,327,Comandante
17964,368,Comissário Chefe
3061,157,Comandante
3061,508,Comissário Chefe
10072,605,Comandante
10072,707,Comissário Chefe
12729,333,Comandante
12729,455,Comissário Chefe
3204,516,Comandante
3204,728,Comissário Chefe
15033,180,Comandante
15033,179,Comissário Chefe
14526,216,Comandante
14526,308,Comissário Chefe
6076,87,Comandante
6076,476,Comissário Chefe
13914,387,Comandante
13914,250,Comissário Chefe
8056,199,Comandante
8056,570,Comissário Chefe
838,274,Comandante
838,554,Comissário Chefe
1679,393,Comandante
1679,488,Comissário Chefe
2230,557,Comandante
2230,342,Comissário Chefe
14166,77,Comandante
14166,483,Comissário Chefe
14572,663,Comandante
14572,406,Comissário Chefe
17453,663,Comandante
17453,709,Comissário Chefe
15316,594,Comandante
15316,728,Comissário Chefe
913,654,Comandante
913,259,Comissário Chefe
5203,366,Comandante
5203,551,Comissário Chefe
13272,618,Comandante
13272,336,Comissário Chefe
6480,199,Comandante
6480,476,Comissário Chefe
9670,664,Comandante
9670,258,Comissário Chefe
16097,541,Comandante
16097,461,Comissário Chefe
3483,536,Comandante
3483,239,Comissário Chefe
2021,321,Comandante
2021,620,Comissário Chefe
10413,663,Comandante
10413,154,Comissário Chefe
11713,424,Comandante
11713,152,Comissário Chefe
13478,691,Comandante
13478,21,Comissário Chefe
8315,430,Comandante
8315,488,Comissário Chefe
4025,533,Comandante
4025,493,Comissário Chefe
7538,232,Comandante
7538,772,Comissário Chefe
17913,161,Comandante
17913,74,Comissário Chefe
10651,663,Comandante
10651,711,Comissário Chefe
3652,582,Comandante
3652,239,Comissário Chefe
1466,439,Comandante
1466,683,Comissário Chefe
17484,629,Comandante
17484,165,Comissário Chefe
930,534,Comandante
930,624,Comissário Chefe
2297,586,Comandante
2297,620,Comissário Chefe
4822,580,Comandante
4822,771,Comissário Chefe
17848,197,Comandante
17848,319,Comissário Chefe
13435,175,Comandante
13435,531,Comissário Chefe
4151,516,Comandante
4151,349,Comissário Chefe
178,232,Comandante
178,492,Comissário Chefe
2958,63,Comandante
2958,71,Comissário Chefe
9592,490,Comandante
9592,177,Comissário Chefe
8992,254,Comandante
8992,675,Comissário Chefe
2354,186,Comandante
2354,406,Comissário Chefe
15091,457,Comandante
15091,372,Comissário Chefe
5569,691,Comandante
5569,88,Comissário Chefe
13831,144,Comandante
13831,16,Comissário Chefe
525,111,Comandante
525,348,Comissário Chefe
1064,263,Comandante
1064,213,Comissário Chefe
16563,144,Comandante
16563,679,Comissário Chefe
832,475,Comandante
832,170,Comissário Chefe
12545,312,Comandante
12545,154,Comissário Chefe
1849,333,Comandante
1849,513,Comissário Chefe
9810,32,Comandante
9810,676,Comissário Chefe
10686,701,Comandante
10686,463,Comissário Chefe
9430,237,Comandante
9430,16,Comissário Chefe
1416,315,Comandante
1416,715,Comissário Chefe
4800,578,Comandante
4800,773,Comissário Chefe
4249,212,Comandante
4249,97,Comissário Chefe
4156,533,Comandante
4156,478,Comissário Chefe
6263,475,Comandante
6263,492,Comissário Chefe
15756,297,Comandante
15756,596,Comissário Chefe
7662,397,Comandante
7662,21,Comissário Chefe
15150,265,Comandante
15150,420,Comissário Chefe
14316,3,Comandante
14316,14,Comissário Chefe
4082,302,Comandante
4082,217,Comissário Chefe
14568,157,Comandante
14568,243,Comissário Chefe
3586,568,Comandante
3586,447,Comissário Chefe
1052,430,Comandante
1052,569,Comissário Chefe
6865,105,Comandante
6865,129,Comissário Chefe
7653,297,Comandante
7653,451,Comissário Chefe
13410,764,Comandante
13410,489,Comissário Chefe
11119,699,Comandante
11119,79,Comissário Chefe
15767,468,Comandante
15767,419,Comissário Chefe
6001,186,Comandante
6001,420,Comissário Chefe
7207,668,Comandante
7207,410,Comissário Chefe
4119,619,Comandante
4119,347,Comissário Chefe
1035,281,Comandante
1035,379,Comissário Chefe
2700,393,Comandante
2700,356,Comissário Chefe
6029,536,Comandante
6029,365,Comissário Chefe
9193,148,Comandante
9193,156,Comissário Chefe
11880,404,Comandante
11880,223,Comissário Chefe
12544,580,Comandante
12544,697,Comissário Chefe
1161,416,Comandante
1161,779,Comissário Chefe
680,525,Comandante
680,248,Comissário Chefe
10452,6,Comandante
10452,14,Comissário Chefe
8366,68,Comandante
8366,792,Comissário Chefe
5469,610,Comandante
5469,250,Comissário Chefe
12662,646,Comandante
12662,454,Comissário Chefe
10718,274,Comandante
10718,33,Comissário Chefe
2978,30,Comandante
2978,415,Comissário Chefe
10797,32,Comandante
10797,537,Comissário Chefe
16589,432,Comandante
16589,738,Comissário Chefe
618,275,Comandante
618,449,Comissário Chefe
8013,92,Comandante
8013,100,Comissário Chefe
11731,30,Comandante
11731,348,Comissário Chefe
11889,677,Comandante
11889,250,Comissário Chefe
3573,664,Comandante
3573,230,Comissário Chefe
13186,272,Comandante
13186,454,Comissário Chefe
7874,526,Comandante
7874,378,Comissário Chefe
13416,430,Comandante
13416,58,Comissário Chefe
2000,439,Comandante
2000,9,Comissário Chefe
10086,55,Comandante
10086,235,Comissário Chefe
3192,413,Comandante
3192,259,Comissário Chefe
2702,446,Comandante
2702,420,Comissário Chefe
7956,321,Comandante
7956,106,Comissário Chefe
2751,659,Comandante
2751,628,Comissário Chefe
3725,594,Comandante
3725,487,Comissário Chefe
1201,274,Comandante
1201,502,Comissário Chefe
9362,268,Comandante
9362,635,Comissário Chefe
14917,274,Comandante
14917,637,Comissário Chefe
1557,64,Comandante
1557,117,Comissário Chefe
17640,263,Comandante
17640,318,Comissário Chefe
5018,99,Comandante
5018,632,Comissário Chefe
2069,658,Comandante
2069,170,Comissário Chefe
3684,2,Comandante
3684,544,Comissário Chefe
10019,475,Comandante
10019,229,Comissário Chefe
17827,578,Comandante
17827,792,Comissário Chefe
1560,521,Comandante
1560,65,Comissário Chefe
11904,522,Comandante
11904,233,Comissário Chefe
8523,140,Comandante
8523,36,Comissário Chefe
6376,153,Comandante
6376,719,Comissário Chefe
8776,265,Comandante
8776,443,Comissário Chefe
14396,670,Comandante
14396,168,Comissário Chefe
13863,175,Comandante
13863,719,Comissário Chefe
671,188,Comandante
671,730,Comissário Chefe
2828,505,Comandante
2828,493,Comissário Chefe
3585,148,Comandante
3585,130,Comissário Chefe
7098,109,Comandante
7098,459,Comissário Chefe
3626,63,Comandante
3626,411,Comissário Chefe
8389,413,Comandante
8389,493,Comissário Chefe
5009,712,Comandante
5009,502,Comissário Chefe
9172,212,Comandante
9172,103,Comissário Chefe
6942,109,Comandante
6942,735,Comissário Chefe
12913,766,Comandante
12913,419,Comissário Chefe
818,534,Comandante
818,628,Comissário Chefe
8602,505,Comandante
8602,518,Comissário Chefe
16265,616,Comandante
16265,693,Comissário Chefe
6726,247,Comandante
6726,574,Comissário Chefe
9821,30,Comandante
9821,57,Comissário Chefe
3990,474,Comandante
3990,488,Comissário Chefe
1524,29,Comandante
1524,630,Comissário Chefe
4507,333,Comandante
4507,177,Comissário Chefe
2602,474,Comandante
2602,18,Comissário Chefe
1212,29,Comandante
1212,656,Comissário Chefe
16797,311,Comandante
16797,296,Comissário Chefe
13132,157,Comandante
13132,326,Comissário Chefe
3409,541,Comandante
3409,326,Comissário Chefe
14132,275,Comandante
14132,240,Comissário Chefe
5010,272,Comandante
5010,255,Comissário Chefe
17038,111,Comandante
17038,696,Comissário Chefe
7694,691,Comandante
7694,711,Comissário Chefe
16369,474,Comandante
16369,44,Comissário Chefe
1181,436,Comandante
1181,585,Comissário Chefe
5258,254,Comandante
5258,152,Comissário Chefe
10890,490,Comandante
10890,264,Comissário Chefe
3595,611,Comandante
3595,454,Comissário Chefe
17958,568,Comandante
17958,493,Comissário Chefe
10410,670,Comandante
10410,27,Comissário Chefe
15367,626,Comandante
15367,385,Comissário Chefe
11308,543,Comandante
11308,165,Comissário Chefe
11719,145,Comandante
11719,497,Comissário Chefe
5519,157,Comandante
5519,603,Comissário Chefe
9200,714,Comandante
9200,455,Comissário Chefe
12663,188,Comandante
12663,314,Comissário Chefe
3784,541,Comandante
3784,773,Comissário Chefe
1105,708,Comandante
1105,74,Comissário Chefe
14352,362,Comandante
14352,463,Comissário Chefe
8819,11,Comandante
8819,317,Comissário Chefe
5608,681,Comandante
5608,703,Comissário Chefe
4466,148,Comandante
4466,502,Comissário Chefe
2096,237,Comandante
2096,183,Comissário Chefe
9928,657,Comandante
9928,479,Comissário Chefe
5829,53,Comandante
5829,560,Comissário Chefe
12425,87,Comandante
12425,574,Comissário Chefe
11008,142,Comandante
11008,54,Comissário Chefe
14539,274,Comandante
14539,434,Comissário Chefe
11326,333,Comandante
11326,240,Comissário Chefe
10348,491,Comandante
10348,635,Comissário Chefe
8681,654,Comandante
8681,435,Comissário Chefe
5632,345,Comandante
5632,769,Comissário Chefe
13349,315,Comandante
13349,662,Comissário Chefe
7453,199,Comandante
7453,156,Comissário Chefe
3461,436,Comandante
3461,550,Comissário Chefe
11646,321,Comandante
11646,71,Comissário Chefe
14964,712,Comandante
14964,304,Comissário Chefe
4452,362,Comandante
4452,152,Comissário Chefe
15806,345,Comandante
15806,107,Comissário Chefe
12291,439,Comandante
12291,367,Comissário Chefe
2184,311,Comandante
2184,82,Comissário Chefe
15120,77,Comandante
15120,590,Comissário Chefe
9758,798,Comandante
9758,73,Comissário Chefe
4806,446,Comandante
4806,621,Comissário Chefe
13392,765,Comandante
13392,628,Comissário Chefe
5541,718,Comandante
5541,737,Comissário Chefe
1178,657,Comandante
1178,27,Comissário Chefe
9608,3,Comandante
9608,65,Comissário Chefe
4927,617,Comandante
4927,304,Comissário Chefe
7841,798,Comandante
7841,324,Comissário Chefe
5825,105,Comandante
5825,383,Comissário Chefe
16054,522,Comandante
16054,464,Comissário Chefe
3922,424,Comandante
3922,160,Comissário Chefe
496,541,Comandante
496,576,Comissário Chefe
8662,275,Comandante
8662,683,Comissário Chefe
8568,197,Comandante
8568,415,Comissário Chefe
17983,92,Comandante
17983,481,Comissário Chefe
13007,63,Comandante
13007,177,Comissário Chefe
14819,178,Comandante
14819,512,Comissário Chefe
14346,538,Comandante
14346,651,Comissário Chefe
13042,252,Comandante
13042,264,Comissário Chefe
16951,29,Comandante
16951,531,Comissário Chefe
14315,333,Comandante
14315,336,Comissário Chefe
10396,377,Comandante
10396,754,Comissário Chefe
16028,611,Comandante
16028,695,Comissário Chefe
5861,3,Comandante
5861,319,Comissário Chefe
4662,163,Comandante
4662,479,Comissário Chefe
8871,345,Comandante
8871,738,Comissário Chefe
4634,611,Comandante
4634,460,Comissário Chefe
8766,505,Comandante
8766,354,Comissário Chefe
15369,254,Comandante
15369,40,Comissário Chefe
1189,708,Comandante
1189,245,Comissário Chefe
4906,311,Comandante
4906,317,Comissário Chefe
10886,263,Comandante
10886,209,Comissário Chefe
2086,552,Comandante
2086,166,Comissário Chefe
1225,691,Comandante
1225,603,Comissário Chefe
7585,109,Comandante
7585,249,Comissário Chefe
11561,601,Comandante
11561,348,Comissário Chefe
13840,144,Comandante
13840,8,Comissário Chefe
11690,272,Comandante
11690,579,Comissário Chefe
11754,393,Comandante
11754,314,Comissário Chefe
9464,557,Comandante
9464,678,Comissário Chefe
16244,552,Comandante
16244,621,Comissário Chefe
14118,538,Comandante
14118,71,Comissário Chefe
14975,601,Comandante
14975,319,Comissário Chefe
8333,178,Comandante
8333,213,Comissário Chefe
14614,586,Comandante
14614,485,Comissário Chefe
7772,311,Comandante
7772,615,Comissário Chefe
8537,617,Comandante
8537,482,Comissário Chefe
17180,328,Comandante
17180,442,Comissário Chefe
3903,2,Comandante
3903,570,Comissário Chefe
3323,626,Comandante
3323,719,Comissário Chefe
15030,362,Comandante
15030,771,Comissário Chefe
16623,312,Comandante
16623,569,Comissário Chefe
13446,29,Comandante
13446,184,Comissário Chefe
16615,212,Comandante
16615,324,Comissário Chefe
12799,161,Comandante
12799,420,Comissário Chefe
7993,172,Comandante
7993,8,Comissário Chefe
17360,468,Comandante
17360,229,Comissário Chefe
15135,109,Comandante
15135,152,Comissário Chefe
12394,199,Comandante
12394,27,Comissário Chefe
1432,475,Comandante
1432,97,Comissário Chefe
2699,582,Comandante
2699,326,Comissário Chefe
476,153,Comandante
476,322,Comissário Chefe
3162,549,Comandante
3162,471,Comissário Chefe
14438,416,Comandante
14438,793,Comissário Chefe
16868,755,Comandante
16868,488,Comissário Chefe
326,64,Comandante
326,415,Comissário Chefe
9507,274,Comandante
9507,434,Comissário Chefe
6002,297,Comandante
6002,19,Comissário Chefe
15572,384,Comandante
15572,621,Comissário Chefe
15314,64,Comandante
15314,489,Comissário Chefe
17051,32,Comandante
17051,379,Comissário Chefe
6998,148,Comandante
6998,502,Comissário Chefe
9794,99,Comandante
9794,27,Comissário Chefe
12101,50,Comandante
12101,656,Comissário Chefe
13337,605,Comandante
13337,519,Comissário Chefe
2199,63,Comandante
2199,361,Comissário Chefe
10593,281,Comandante
10593,382,Comissário Chefe
4174,580,Comandante
4174,71,Comissário Chefe
14431,594,Comandante
14431,375,Comissário Chefe
1486,557,Comandante
1486,367,Comissário Chefe
17842,413,Comandante
17842,305,Comissário Chefe
13221,708,Comandante
13221,152,Comissário Chefe
4748,525,Comandante
4748,662,Comissário Chefe
16463,664,Comandante
16463,380,Comissário Chefe
403,594,Comandante
403,239,Comissário Chefe
14870,718,Comandante
14870,444,Comissário Chefe
4453,755,Comandante
4453,378,Comissário Chefe
13320,345,Comandante
13320,497,Comissário Chefe
4512,458,Comandante
4512,482,Comissário Chefe
7940,714,Comandante
7940,156,Comissário Chefe
13014,63,Comandante
13014,196,Comissário Chefe
3661,149,Comandante
3661,168,Comissário Chefe
12085,312,Comandante
12085,493,Comissário Chefe
13555,161,Comandante
13555,692,Comissário Chefe
16888,68,Comandante
16888,671,Comissário Chefe
7080,252,Comandante
7080,679,Comissário Chefe
10923,505,Comandante
10923,531,Comissário Chefe
9468,30,Comandante
9468,551,Comissário Chefe
179,3,Comandante
179,779,Comissário Chefe
1467,748,Comandante
1467,391,Comissário Chefe
11471,297,Comandante
11471,527,Comissário Chefe
11542,764,Comandante
11542,683,Comissário Chefe
9693,2,Comandante
9693,576,Comissário Chefe
316,252,Comandante
316,695,Comissário Chefe
1121,786,Comandante
1121,489,Comissário Chefe
3173,232,Comandante
3173,624,Comissário Chefe
8773,538,Comandante
8773,572,Comissário Chefe
8709,516,Comandante
8709,249,Comissário Chefe
529,161,Comandante
529,772,Comissário Chefe
13164,658,Comandante
13164,732,Comissário Chefe
10026,188,Comandante
10026,479,Comissário Chefe
7132,3,Comandante
7132,238,Comissário Chefe
14157,30,Comandante
14157,8,Comissário Chefe
5808,191,Comandante
5808,759,Comissário Chefe
2044,315,Comandante
2044,240,Comissário Chefe
15300,384,Comandante
15300,544,Comissário Chefe
12855,748,Comandante
12855,230,Comissário Chefe
235,522,Comandante
235,632,Comissário Chefe
5767,629,Comandante
5767,335,Comissário Chefe
7024,748,Comandante
7024,576,Comissário Chefe
4496,409,Comandante
4496,318,Comissário Chefe
3754,659,Comandante
3754,348,Comissário Chefe
12655,144,Comandante
12655,754,Comissário Chefe
12658,273,Comandante
12658,796,Comissário Chefe
5234,743,Comandante
5234,224,Comissário Chefe
13163,157,Comandante
13163,650,Comissário Chefe
6118,149,Comandante
6118,48,Comissário Chefe
9996,616,Comandante
9996,380,Comissário Chefe
1607,646,Comandante
1607,249,Comissário Chefe
9435,153,Comandante
9435,209,Comissário Chefe
7151,409,Comandante
7151,240,Comissário Chefe
9701,384,Comandante
9701,481,Comissário Chefe
15578,755,Comandante
15578,177,Comissário Chefe
13985,149,Comandante
13985,583,Comissário Chefe
1833,145,Comandante
1833,455,Comissário Chefe
2501,111,Comandante
2501,738,Comissário Chefe
5660,237,Comandante
5660,36,Comissário Chefe
7786,699,Comandante
7786,97,Comissário Chefe
12760,274,Comandante
12760,347,Comissário Chefe
9462,197,Comandante
9462,769,Comissário Chefe
12467,153,Comandante
12467,383,Comissário Chefe
16421,525,Comandante
16421,308,Comissário Chefe
17001,311,Comandante
17001,76,Comissário Chefe
12542,92,Comandante
12542,139,Comissário Chefe
1334,2,Comandante
1334,102,Comissário Chefe
